auction_id,auction_house_id,artwork_id,date_of_auction,collector_museum_id,bid_data_id,number_of_bids,reserve_price,final_price,artist_id,name,medium,year_created,image,artwork_length,artwork_width,artwork_height,signed,insurance_value,university_id,auction_house_name,location,auction_house_rating,y_price,y_log_price,area,log_area,volume,log_volume,artwork_age,signed_flag,log_insurance,season_q,auction_year,reserve_gt0,premium,is_top_city,nationality,artists_dealers_id,dealer_id,gallery_id,dealer_name,number_of_artists,dealer_avg_earnings,log_dealer_earnings,ownership_count,loan_count,prov_count
AUC-000035,AH-002,ARTW-000723,2015-08-28,COL-0036,AUC-000035,15,,110263,ART-00159,Artwork 723,Oil on Canvas,1971,https://example.com/art/723.jpg,119,41,27,False,47070,UNI-001,Sothelake 85,Zurich,98,110263,11.610632769374275,4879,8.492900498847193,131733,11.78854001690368,44,0,10.759412379123841,3,2015,0,,1,British,AD-000253,DEALER-001,GALLERY-004,Skyler Williams,7,371370.5,12.824958188284281,1.0,,
AUC-000036,AH-025,ARTW-000184,2010-06-02,COL-0129,AUC-000036,3,172920.0,190647,ART-00039,Artwork 184,Acrylic,1955,https://example.com/art/184.jpg,130,171,5,False,285768,UNI-004,Sothelake 71,Chicago,89,190647,12.1581840748032,22230,10.009242990201992,111150,11.618644916202973,55,0,12.562939071135121,2,2010,1,0.10251561415683554,0,Egyptian,AD-000065,DEALER-021,GALLERY-028,Olivia Moore,22,1131754.9,13.939280878450068,1.0,,2.0
AUC-000036,AH-025,ARTW-000184,2010-06-02,COL-0129,AUC-000036,3,172920.0,190647,ART-00039,Artwork 184,Acrylic,1955,https://example.com/art/184.jpg,130,171,5,False,285768,UNI-004,Sothelake 71,Chicago,89,190647,12.1581840748032,22230,10.009242990201992,111150,11.618644916202973,55,0,12.562939071135121,2,2010,1,0.10251561415683554,0,Egyptian,AD-000066,DEALER-023,GALLERY-034,Olivia Wilson,16,814882.2,13.610800069069292,1.0,,2.0
AUC-000037,AH-001,ARTW-000950,2016-03-16,COL-0187,AUC-000037,11,,126784,ART-00208,Artwork 950,Sculpture,2015,https://example.com/art/950.jpg,144,170,35,False,21005,UNI-004,Dorothea 70,Chicago,89,126784,11.750248017457707,24480,10.10565258546514,856800,13.660960965248515,1,0,9.952563390182721,1,2016,0,,0,British,AD-000329,DEALER-053,GALLERY-024,Olivia Davis,10,151991.0,11.931583166864376,1.0,3.0,6.0
AUC-000038,AH-007,ARTW-001604,2024-12-06,MUSEUM-017,AUC-000038,4,71273.0,78699,ART-00355,Artwork 1604,Photography,1993,https://example.com/art/1604.jpg,99,30,49,True,417092,UNI-004,PolyArts 82,Milan,87,78699,11.273398434405495,2970,7.9966538754626075,145530,11.888144401319206,31,1,12.941064497498056,4,2024,1,0.10419092784083735,1,Brazilian,AD-000570,DEALER-022,GALLERY-039,Harper Thomas,14,833029.0,13.632824934906239,1.0,,
AUC-000038,AH-007,ARTW-001604,2024-12-06,MUSEUM-017,AUC-000038,4,71273.0,78699,ART-00355,Artwork 1604,Photography,1993,https://example.com/art/1604.jpg,99,30,49,True,417092,UNI-004,PolyArts 82,Milan,87,78699,11.273398434405495,2970,7.9966538754626075,145530,11.888144401319206,31,1,12.941064497498056,4,2024,1,0.10419092784083735,1,Brazilian,AD-000571,DEALER-024,GALLERY-024,Oliver Johnson,18,514463.6,13.15088202722437,1.0,,
AUC-000038,AH-007,ARTW-001604,2024-12-06,MUSEUM-017,AUC-000038,4,71273.0,78699,ART-00355,Artwork 1604,Photography,1993,https://example.com/art/1604.jpg,99,30,49,True,417092,UNI-004,PolyArts 82,Milan,87,78699,11.273398434405495,2970,7.9966538754626075,145530,11.888144401319206,31,1,12.941064497498056,4,2024,1,0.10419092784083735,1,Brazilian,AD-000572,DEALER-023,GALLERY-034,Olivia Wilson,16,814882.2,13.610800069069292,1.0,,
AUC-000039,AH-029,ARTW-001724,2014-06-27,COL-0193,AUC-000039,11,18115.0,21943,ART-00384,Artwork 1724,Photography,1969,https://example.com/art/1724.jpg,148,65,42,False,77976,UNI-002,Tajan 32,Hong Kong,77,21943,9.99624903261744,9620,9.171703488361265,404040,12.909271636942533,45,0,11.264169190393622,2,2014,1,0.21131658846260007,1,Hungarian,AD-000618,DEALER-027,GALLERY-011,Noah Hernandez,15,582438.7,13.274980939750193,1.0,2.0,4.0
AUC-000039,AH-029,ARTW-001724,2014-06-27,COL-0193,AUC-000039,11,18115.0,21943,ART-00384,Artwork 1724,Photography,1969,https://example.com/art/1724.jpg,148,65,42,False,77976,UNI-002,Tajan 32,Hong Kong,77,21943,9.99624903261744,9620,9.171703488361265,404040,12.909271636942533,45,0,11.264169190393622,2,2014,1,0.21131658846260007,1,Hungarian,AD-000619,DEALER-051,GALLERY-023,Alex Garcia,17,290481.4,12.57929826824081,1.0,2.0,4.0
AUC-000039,AH-029,ARTW-001724,2014-06-27,COL-0193,AUC-000039,11,18115.0,21943,ART-00384,Artwork 1724,Photography,1969,https://example.com/art/1724.jpg,148,65,42,False,77976,UNI-002,Tajan 32,Hong Kong,77,21943,9.99624903261744,9620,9.171703488361265,404040,12.909271636942533,45,0,11.264169190393622,2,2014,1,0.21131658846260007,1,Hungarian,AD-000620,DEALER-033,GALLERY-015,Mason Moore,16,493749.9,13.109786417980617,1.0,2.0,4.0
AUC-000040,AH-019,ARTW-000879,2023-07-05,MUSEUM-015,AUC-000040,6,121299.0,134710,ART-00191,Artwork 879,Oil on Canvas,1955,https://example.com/art/879.jpg,73,169,9,False,493195,UNI-001,Lempertz 24,New York,65,134710,11.810887022018932,12337,9.420439209769585,111033,11.617591739698579,68,0,13.108661939939356,3,2023,1,0.11056150504126168,1,Korean,AD-000305,DEALER-024,GALLERY-024,Oliver Johnson,18,514463.6,13.15088202722437,3.0,,2.0
AUC-000041,AH-034,ARTW-000673,2020-08-10,MUSEUM-012,AUC-000041,3,87386.0,90180,ART-00149,Artwork 673,Sculpture,1977,https://example.com/art/673.jpg,89,151,24,False,123079,UNI-001,Tajan 43,New York,68,90180,11.409574040846838,13439,9.50599061407714,322536,12.683973137319303,43,0,11.720589829435978,3,2020,1,0.03197308493351338,1,Filipino,AD-000236,DEALER-016,GALLERY-031,Charlotte Johnson,14,291450.6,12.582629233251044,2.0,3.0,4.0
AUC-000042,AH-027,ARTW-000947,2024-09-02,COL-0027,AUC-000042,1,256892.0,252479,ART-00207,Artwork 947,Photography,1978,https://example.com/art/947.jpg,80,140,18,False,298798,UNI-003,Chrystalis 36,Shanghai,76,252479,12.439087316639647,11200,9.32375833901174,201600,12.214045775484509,46,0,12.607526385514985,3,2024,1,-0.01717842517478162,1,Austrian,AD-000328,DEALER-044,GALLERY-005,Oliver Lopez,16,1203879.4,14.001060564368629,5.0,1.0,2.0
AUC-000043,AH-034,ARTW-000221,2011-12-23,COL-0192,AUC-000043,1,170933.0,166488,ART-00047,Artwork 221,Mixed Media,2006,https://example.com/art/221.jpg,34,89,45,True,281725,UNI-003,Tajan 43,New York,68,166488,12.022684520154112,3026,8.01532730902172,136170,11.821666727853131,5,1,12.548690246374992,4,2011,1,-0.026004340882100005,1,Ethiopian,AD-000076,DEALER-055,GALLERY-034,Mason Moore,12,494969.5,13.112253443815321,5.0,2.0,6.0
AUC-000044,AH-032,ARTW-000044,2014-08-21,COL-0120,AUC-000044,8,203909.0,226870,ART-00009,Artwork 44,Sculpture,2013,https://example.com/art/44.jpg,70,28,17,True,70604,UNI-004,Sothelake 44,Geneva,77,226870,12.332136852991832,1960,7.581209826196346,33320,10.41394310783523,1,1,11.164856242503353,3,2014,1,0.11260415185205165,1,Finnish,AD-000017,DEALER-022,GALLERY-039,Harper Thomas,14,833029.0,13.632824934906239,3.0,,2.0
AUC-000045,AH-019,ARTW-001528,2012-06-16,COL-0089,AUC-000045,1,84495.0,83783,ART-00338,Artwork 1528,Photography,1994,https://example.com/art/1528.jpg,180,32,9,True,416965,UNI-004,Lempertz 24,New York,65,83783,11.335997337452982,5760,8.658866349732383,51840,10.855936620963561,18,1,12.940759962684616,2,2012,1,-0.008426534114444642,1,Filipino,AD-000546,DEALER-045,GALLERY-006,Taylor Wilson,18,141645.0,11.861086266243637,2.0,3.0,3.0
AUC-000046,AH-009,ARTW-000994,2022-08-24,COL-0017,AUC-000046,15,,153796,ART-00219,Artwork 994,Watercolour,1958,https://example.com/art/994.jpg,119,78,16,True,423765,UNI-003,Lempertz 28,Hong Kong,99,153796,11.943388830011683,9282,9.135940049399933,148512,11.908427775480849,64,1,12.956936695076072,3,2022,0,,1,Indian,AD-000343,DEALER-008,GALLERY-028,Isabella Williams,10,240151.3,12.389028584394598,,2.0,
AUC-000047,AH-007,ARTW-001592,2019-08-04,COL-0042,AUC-000047,12,,192067,ART-00353,Artwork 1592,Photography,2022,https://example.com/art/1592.jpg,34,50,2,True,213680,UNI-001,PolyArts 82,Milan,87,192067,12.165604754974376,1700,7.438971592395862,3400,8.131824785007195,0,1,12.272239527668063,3,2019,0,,1,French,AD-000567,DEALER-033,GALLERY-015,Mason Moore,16,493749.9,13.109786417980617,1.0,1.0,4.0
AUC-000048,AH-004,ARTW-002218,2024-11-15,COL-0070,AUC-000048,1,50119.0,52059,ART-00491,Artwork 2218,Acrylic,2008,https://example.com/art/2218.jpg,104,142,32,False,99080,UNI-004,Tajan 57,Paris,76,52059,10.860152178548557,14768,9.600285668426311,472576,13.065955975601875,16,0,11.503692976406622,4,2024,1,0.0387078752568886,1,Georgian,AD-000802,DEALER-012,GALLERY-006,Olivia Jones,21,126775.8,11.750183338945385,,,4.0
AUC-000048,AH-004,ARTW-002218,2024-11-15,COL-0070,AUC-000048,1,50119.0,52059,ART-00491,Artwork 2218,Acrylic,2008,https://example.com/art/2218.jpg,104,142,32,False,99080,UNI-004,Tajan 57,Paris,76,52059,10.860152178548557,14768,9.600285668426311,472576,13.065955975601875,16,0,11.503692976406622,4,2024,1,0.0387078752568886,1,Georgian,AD-000803,DEALER-043,GALLERY-001,Morgan Martin,18,306762.6,12.633832697368677,,,4.0
AUC-000049,AH-025,ARTW-001417,2012-02-18,COL-0113,AUC-000049,1,141760.0,139260,ART-00311,Artwork 1417,Photography,2006,https://example.com/art/1417.jpg,22,99,6,True,38553,UNI-001,Sothelake 71,Chicago,89,139260,11.844105149283624,2178,7.68662133494462,13068,9.477998292597036,6,1,10.559815134957537,1,2012,1,-0.01763544018058691,0,South African,AD-000501,DEALER-006,GALLERY-022,Elijah Hernandez,16,91529.4,11.424426436521138,5.0,1.0,2.0
AUC-000049,AH-025,ARTW-001417,2012-02-18,COL-0113,AUC-000049,1,141760.0,139260,ART-00311,Artwork 1417,Photography,2006,https://example.com/art/1417.jpg,22,99,6,True,38553,UNI-001,Sothelake 71,Chicago,89,139260,11.844105149283624,2178,7.68662133494462,13068,9.477998292597036,6,1,10.559815134957537,1,2012,1,-0.01763544018058691,0,South African,AD-000502,DEALER-021,GALLERY-028,Olivia Moore,22,1131754.9,13.939280878450068,5.0,1.0,2.0
AUC-000049,AH-025,ARTW-001417,2012-02-18,COL-0113,AUC-000049,1,141760.0,139260,ART-00311,Artwork 1417,Photography,2006,https://example.com/art/1417.jpg,22,99,6,True,38553,UNI-001,Sothelake 71,Chicago,89,139260,11.844105149283624,2178,7.68662133494462,13068,9.477998292597036,6,1,10.559815134957537,1,2012,1,-0.01763544018058691,0,South African,AD-000503,DEALER-029,GALLERY-030,Mason Jackson,16,304595.0,12.62674158738061,5.0,1.0,2.0
AUC-000050,AH-035,ARTW-000958,2018-07-24,COL-0175,AUC-000050,5,54566.0,57588,ART-00210,Artwork 958,Photography,1997,https://example.com/art/958.jpg,121,97,16,False,103272,UNI-004,Lempertz 45,Chicago,85,57588,10.961086856224243,11737,9.37058672111828,187792,12.143095571366198,21,0,11.545131246306447,3,2018,1,0.05538247260198659,0,Italian,AD-000331,DEALER-027,GALLERY-011,Noah Hernandez,15,582438.7,13.274980939750193,1.0,,5.0
AUC-000051,AH-012,ARTW-001715,2024-12-02,COL-0068,AUC-000051,9,186615.0,215366,ART-00383,Artwork 1715,Digital,1996,https://example.com/art/1715.jpg,45,188,1,False,104262,UNI-003,Ketterer 96,Madrid,60,215366,12.280098828624975,8460,9.0432226489245,8460,9.0432226489245,28,0,11.554671832126427,4,2024,1,0.15406585751413338,0,Hungarian,AD-000617,DEALER-011,GALLERY-007,Harper Johnson,14,462093.2,13.043524045383787,4.0,,
AUC-000052,AH-007,ARTW-001536,2010-03-09,MUSEUM-010,AUC-000052,1,16364.0,16314,ART-00340,Artwork 1536,Oil on Canvas,2010,https://example.com/art/1536.jpg,92,147,32,True,90615,UNI-005,PolyArts 82,Milan,87,16314,9.699840209027421,13524,9.512295103714683,432768,12.977959377331725,0,1,11.41438607688055,1,2010,1,-0.0030554876558298704,1,Vietnamese,AD-000549,DEALER-026,GALLERY-032,Olivia Rodriguez,13,425704.4,12.961502836725218,,,
AUC-000053,AH-034,ARTW-000649,2012-09-24,COL-0192,AUC-000053,8,7942.0,8942,ART-00143,Artwork 649,Photography,2005,https://example.com/art/649.jpg,154,178,29,False,311103,UNI-005,Tajan 43,New York,68,8942,9.09862638234618,27412,10.21877263241388,794948,13.586033240635313,7,0,12.647882540405128,3,2012,1,0.12591286829513976,1,Egyptian,AD-000226,DEALER-004,GALLERY-036,Noah Hernandez,14,131857.8,11.78948693206468,1.0,1.0,6.0
AUC-000053,AH-034,ARTW-000649,2012-09-24,COL-0192,AUC-000053,8,7942.0,8942,ART-00143,Artwork 649,Photography,2005,https://example.com/art/649.jpg,154,178,29,False,311103,UNI-005,Tajan 43,New York,68,8942,9.09862638234618,27412,10.21877263241388,794948,13.586033240635313,7,0,12.647882540405128,3,2012,1,0.12591286829513976,1,Egyptian,AD-000227,DEALER-010,GALLERY-001,Noah Anderson,12,551273.1,13.219987423608414,1.0,1.0,6.0
AUC-000054,AH-034,ARTW-001177,2019-10-22,COL-0063,AUC-000054,1,191680.0,190709,ART-00259,Artwork 1177,Acrylic,2010,https://example.com/art/1177.jpg,87,72,32,False,194133,UNI-003,Tajan 43,New York,68,190709,12.158509228598565,6264,8.742733867330168,200448,12.208315129282953,9,0,12.176303921256542,4,2019,1,-0.005065734557595993,1,Egyptian,AD-000411,DEALER-055,GALLERY-034,Mason Moore,12,494969.5,13.112253443815321,5.0,,5.0
AUC-000054,AH-034,ARTW-001177,2019-10-22,COL-0063,AUC-000054,1,191680.0,190709,ART-00259,Artwork 1177,Acrylic,2010,https://example.com/art/1177.jpg,87,72,32,False,194133,UNI-003,Tajan 43,New York,68,190709,12.158509228598565,6264,8.742733867330168,200448,12.208315129282953,9,0,12.176303921256542,4,2019,1,-0.005065734557595993,1,Egyptian,AD-000412,DEALER-043,GALLERY-001,Morgan Martin,18,306762.6,12.633832697368677,5.0,,5.0
AUC-000055,AH-036,ARTW-001010,2019-12-23,COL-0196,AUC-000055,1,226758.0,216904,ART-00223,Artwork 1010,Digital,2004,https://example.com/art/1010.jpg,126,87,16,False,84341,UNI-001,Ketterer 82,London,74,216904,12.287214748647012,10962,9.30228124567454,175392,12.07478444934391,15,0,11.34263524055982,4,2019,1,-0.043456019192266646,1,Moroccan,AD-000351,DEALER-020,GALLERY-001,Mason Taylor,14,204682.4,12.229219674076743,5.0,,5.0
AUC-000056,AH-013,ARTW-000358,2012-01-18,COL-0049,AUC-000056,3,73842.0,80082,ART-00078,Artwork 358,Oil on Canvas,2013,https://example.com/art/358.jpg,87,91,7,True,140644,UNI-002,Bambino 28,Hong Kong,82,80082,11.290818875824861,7917,8.976893927666076,55419,10.922695818416969,0,1,11.853994264050423,1,2012,1,0.08450475339237833,1,Norwegian,AD-000126,DEALER-027,GALLERY-011,Noah Hernandez,15,582438.7,13.274980939750193,,,5.0
AUC-000057,AH-008,ARTW-001951,2019-03-16,COL-0128,AUC-000057,9,85981.0,97588,ART-00434,Artwork 1951,Mixed Media,2013,https://example.com/art/1951.jpg,73,174,16,True,376521,UNI-005,Dorothea 9,Madrid,89,97588,11.488520061131474,12702,9.44959346502346,203232,12.22210838307556,6,1,12.838731757449874,1,2019,1,0.13499494074272222,0,Argentinian,AD-000700,DEALER-058,GALLERY-035,Noah Taylor,11,481295.8,13.08423940660922,,,2.0
AUC-000057,AH-008,ARTW-001951,2019-03-16,COL-0128,AUC-000057,9,85981.0,97588,ART-00434,Artwork 1951,Mixed Media,2013,https://example.com/art/1951.jpg,73,174,16,True,376521,UNI-005,Dorothea 9,Madrid,89,97588,11.488520061131474,12702,9.44959346502346,203232,12.22210838307556,6,1,12.838731757449874,1,2019,1,0.13499494074272222,0,Argentinian,AD-000701,DEALER-048,GALLERY-026,Alex Hernandez,13,112368.5,11.62954782730586,,,2.0
AUC-000058,AH-012,ARTW-001250,2012-03-06,COL-0128,AUC-000058,6,207584.0,238217,ART-00274,Artwork 1250,Photography,2020,https://example.com/art/1250.jpg,43,175,28,False,120117,UNI-002,Ketterer 96,Madrid,60,238217,12.380941499798944,7525,8.926118971153382,210700,12.258195345865499,0,0,11.696229871942004,1,2012,1,0.1475691768151688,0,Australian,AD-000437,DEALER-004,GALLERY-036,Noah Hernandez,14,131857.8,11.78948693206468,,3.0,
AUC-000059,AH-031,ARTW-001740,2022-01-06,COL-0142,AUC-000059,11,146987.0,170930,ART-00388,Artwork 1740,Digital,2014,https://example.com/art/1740.jpg,46,38,15,True,172429,UNI-003,Ketterer 79,Seoul,96,170930,12.049015245281296,1748,7.466799475018602,26220,10.174315895415749,8,1,12.057746635994178,1,2022,1,0.16289195643152116,1,Indonesian,AD-000625,DEALER-012,GALLERY-006,Olivia Jones,21,126775.8,11.750183338945385,3.0,2.0,4.0
AUC-000060,AH-005,ARTW-001469,2019-05-06,COL-0042,AUC-000060,9,32921.0,41592,ART-00324,Artwork 1469,Sculpture,2011,https://example.com/art/1469.jpg,63,90,37,False,45493,UNI-002,Dorothea 21,Paris,88,41592,10.63568716285973,5670,8.643120748014027,209790,12.253867076026095,8,0,10.725335728111807,2,2019,1,0.2633881109322317,1,New Zealander,AD-000525,DEALER-054,GALLERY-006,Charlotte Johnson,16,674561.6,13.421819759811923,4.0,1.0,2.0
AUC-000060,AH-005,ARTW-001469,2019-05-06,COL-0042,AUC-000060,9,32921.0,41592,ART-00324,Artwork 1469,Sculpture,2011,https://example.com/art/1469.jpg,63,90,37,False,45493,UNI-002,Dorothea 21,Paris,88,41592,10.63568716285973,5670,8.643120748014027,209790,12.253867076026095,8,0,10.725335728111807,2,2019,1,0.2633881109322317,1,New Zealander,AD-000526,DEALER-001,GALLERY-004,Skyler Williams,7,371370.5,12.824958188284281,4.0,1.0,2.0
AUC-000060,AH-005,ARTW-001469,2019-05-06,COL-0042,AUC-000060,9,32921.0,41592,ART-00324,Artwork 1469,Sculpture,2011,https://example.com/art/1469.jpg,63,90,37,False,45493,UNI-002,Dorothea 21,Paris,88,41592,10.63568716285973,5670,8.643120748014027,209790,12.253867076026095,8,0,10.725335728111807,2,2019,1,0.2633881109322317,1,New Zealander,AD-000527,DEALER-023,GALLERY-034,Olivia Wilson,16,814882.2,13.610800069069292,4.0,1.0,2.0
AUC-000061,AH-001,ARTW-000019,2015-01-05,COL-0117,AUC-000061,1,,148860,ART-00004,Artwork 19,Oil on Canvas,2006,https://example.com/art/19.jpg,148,136,6,True,200653,UNI-003,Dorothea 70,Chicago,89,148860,11.910768263612686,20128,9.909916840301031,120768,11.701634909033103,9,1,12.209337310706925,1,2015,0,,0,Chinese,AD-000006,DEALER-048,GALLERY-026,Alex Hernandez,13,112368.5,11.62954782730586,5.0,,3.0
AUC-000061,AH-001,ARTW-000019,2015-01-05,COL-0117,AUC-000061,1,,148860,ART-00004,Artwork 19,Oil on Canvas,2006,https://example.com/art/19.jpg,148,136,6,True,200653,UNI-003,Dorothea 70,Chicago,89,148860,11.910768263612686,20128,9.909916840301031,120768,11.701634909033103,9,1,12.209337310706925,1,2015,0,,0,Chinese,AD-000007,DEALER-047,GALLERY-025,Taylor Moore,12,441306.7,12.997497643553185,5.0,,3.0
AUC-000061,AH-001,ARTW-000019,2015-01-05,COL-0117,AUC-000061,1,,148860,ART-00004,Artwork 19,Oil on Canvas,2006,https://example.com/art/19.jpg,148,136,6,True,200653,UNI-003,Dorothea 70,Chicago,89,148860,11.910768263612686,20128,9.909916840301031,120768,11.701634909033103,9,1,12.209337310706925,1,2015,0,,0,Chinese,AD-000008,DEALER-046,GALLERY-001,Mia Moore,16,1010339.3,13.825797762762113,5.0,,3.0
AUC-000062,AH-015,ARTW-001094,2024-11-06,COL-0122,AUC-000062,4,210553.0,221762,ART-00240,Artwork 1094,Watercolour,1993,https://example.com/art/1094.jpg,49,180,31,False,33550,UNI-005,Guardian 73,Shanghai,62,221762,12.309364523030698,8820,9.084890521258767,273420,12.518768010856224,31,0,10.420821948214945,4,2024,1,0.05323600233670382,1,Pakistani,AD-000376,DEALER-003,GALLERY-003,Mason Moore,10,660576.5,13.40086973141327,3.0,2.0,2.0
AUC-000062,AH-015,ARTW-001094,2024-11-06,COL-0122,AUC-000062,4,210553.0,221762,ART-00240,Artwork 1094,Watercolour,1993,https://example.com/art/1094.jpg,49,180,31,False,33550,UNI-005,Guardian 73,Shanghai,62,221762,12.309364523030698,8820,9.084890521258767,273420,12.518768010856224,31,0,10.420821948214945,4,2024,1,0.05323600233670382,1,Pakistani,AD-000377,DEALER-035,GALLERY-019,Lucas Davis,14,339972.2,12.736622069956194,3.0,2.0,2.0
AUC-000063,AH-016,ARTW-001678,2020-04-11,COL-0191,AUC-000063,1,29468.0,28028,ART-00374,Artwork 1678,Watercolour,1984,https://example.com/art/1678.jpg,24,45,34,True,106509,UNI-004,Cambiaso 24,Dubai,64,28028,10.240994967461065,1080,6.985641817639208,36720,10.51110407747908,36,1,11.575994156437211,2,2020,1,-0.04886656712365956,1,Brazilian,AD-000599,DEALER-031,GALLERY-038,Taylor Lopez,12,104194.2,11.55402134198125,1.0,1.0,
AUC-000064,AH-022,ARTW-000602,2015-12-13,COL-0126,AUC-000064,5,148938.0,171291,ART-00134,Artwork 602,Acrylic,1993,https://example.com/art/602.jpg,96,184,4,True,346705,UNI-004,Philhams 88,Tokyo,72,171291,12.051124981528718,17664,9.779340559793246,70656,11.165592463176269,22,1,12.756232437551633,4,2015,1,0.1500825846996737,1,Pakistani,AD-000212,DEALER-014,GALLERY-019,Evelyn Wilson,7,776210.7,13.562180571238022,5.0,1.0,4.0
AUC-000064,AH-022,ARTW-000602,2015-12-13,COL-0126,AUC-000064,5,148938.0,171291,ART-00134,Artwork 602,Acrylic,1993,https://example.com/art/602.jpg,96,184,4,True,346705,UNI-004,Philhams 88,Tokyo,72,171291,12.051124981528718,17664,9.779340559793246,70656,11.165592463176269,22,1,12.756232437551633,4,2015,1,0.1500825846996737,1,Pakistani,AD-000213,DEALER-025,GALLERY-012,Sophia Williams,13,259192.1,12.465328622735559,5.0,1.0,4.0
AUC-000064,AH-022,ARTW-000602,2015-12-13,COL-0126,AUC-000064,5,148938.0,171291,ART-00134,Artwork 602,Acrylic,1993,https://example.com/art/602.jpg,96,184,4,True,346705,UNI-004,Philhams 88,Tokyo,72,171291,12.051124981528718,17664,9.779340559793246,70656,11.165592463176269,22,1,12.756232437551633,4,2015,1,0.1500825846996737,1,Pakistani,AD-000214,DEALER-012,GALLERY-006,Olivia Jones,21,126775.8,11.750183338945385,5.0,1.0,4.0
AUC-000065,AH-015,ARTW-001308,2019-05-10,COL-0073,AUC-000065,6,157420.0,171354,ART-00288,Artwork 1308,Sculpture,1966,https://example.com/art/1308.jpg,26,57,45,False,185477,UNI-001,Guardian 73,Shanghai,62,171354,12.051492706917879,1482,7.301822342137932,66690,11.107825290265769,53,0,12.130691555613533,2,2019,1,0.08851480116884766,1,Argentinian,AD-000460,DEALER-051,GALLERY-023,Alex Garcia,17,290481.4,12.57929826824081,3.0,3.0,2.0
AUC-000065,AH-015,ARTW-001308,2019-05-10,COL-0073,AUC-000065,6,157420.0,171354,ART-00288,Artwork 1308,Sculpture,1966,https://example.com/art/1308.jpg,26,57,45,False,185477,UNI-001,Guardian 73,Shanghai,62,171354,12.051492706917879,1482,7.301822342137932,66690,11.107825290265769,53,0,12.130691555613533,2,2019,1,0.08851480116884766,1,Argentinian,AD-000461,DEALER-058,GALLERY-035,Noah Taylor,11,481295.8,13.08423940660922,3.0,3.0,2.0
